Running Forward KL,Itration,Real Sto Return,Running Env Steps,Running Reverse KL,Running Update Time,Real Det Return,Reward Loss,q,clip,folder,episode,environment,seed
25.845,95,3360.42,475000,13.0517,95,3350.47,-82.3175048828125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,475000,Hopper-v5,789
26.2137,96,3372.22,480000,13.1124,96,3367.95,-68.84181213378906,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,480000,Hopper-v5,789
26.1169,97,3137.86,485000,12.6898,97,3382.57,-69.91583251953125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,485000,Hopper-v5,789
26.3992,98,3326.03,490000,12.7913,98,3364.44,-82.02052307128906,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,490000,Hopper-v5,789
26.0891,99,3376.69,495000,13.5706,99,3375.52,-71.68698120117188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,495000,Hopper-v5,789
25.9603,100,3294.85,500000,13.1273,100,3398.4,-90.90435791015624,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,500000,Hopper-v5,789
25.9126,101,3389.95,505000,12.7609,101,3384.08,-89.049072265625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,505000,Hopper-v5,789
25.4863,102,3411.79,510000,12.0705,102,3415.99,-96.3628921508789,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,510000,Hopper-v5,789
25.2781,103,3225.81,515000,12.2128,103,3387.88,-87.40958404541016,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,515000,Hopper-v5,789
25.2422,104,3400.84,520000,12.5543,104,3401.26,-75.5513916015625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,520000,Hopper-v5,789
24.7341,105,3110.27,525000,11.6456,105,3440.68,-92.39909362792967,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,525000,Hopper-v5,789
25.1549,106,2985.0,530000,12.1275,106,3435.39,-96.55413055419922,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,530000,Hopper-v5,789
25.2637,107,3385.47,535000,12.0826,107,3415.87,-101.64633178710938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,535000,Hopper-v5,789
26.063,108,3004.23,540000,14.0296,108,3438.71,-151.94091796875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,540000,Hopper-v5,789
25.5338,109,2994.15,545000,11.0242,109,3440.55,-175.441650390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,545000,Hopper-v5,789
25.0643,110,3402.37,550000,12.3288,110,3422.97,-89.88553619384766,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,550000,Hopper-v5,789
24.4782,111,3262.42,555000,11.4083,111,3452.75,-109.44747924804688,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,555000,Hopper-v5,789
24.673,112,3066.53,560000,10.8786,112,3470.16,-113.5364761352539,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,560000,Hopper-v5,789
24.4989,113,3316.67,565000,10.5862,113,3427.4,-187.0445251464844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,565000,Hopper-v5,789
26.5083,114,3136.6,570000,12.7767,114,3414.3,-144.82974243164062,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,570000,Hopper-v5,789
25.9437,115,3343.33,575000,12.9485,115,3396.88,-118.38340759277344,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,575000,Hopper-v5,789
25.9839,116,2832.07,580000,11.3353,116,3422.31,-163.345458984375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,580000,Hopper-v5,789
24.3217,117,3266.45,585000,11.377,117,3447.94,-109.75912475585938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,585000,Hopper-v5,789
26.3019,118,3342.19,590000,12.7213,118,3427.59,-121.99642944335938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,590000,Hopper-v5,789
25.8775,119,3327.43,595000,12.0965,119,3430.16,-107.85657501220705,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,595000,Hopper-v5,789
25.5814,120,3389.55,600000,12.2437,120,3407.82,-111.51903533935548,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,600000,Hopper-v5,789
25.0719,121,3106.21,605000,11.9196,121,3418.69,-141.7214813232422,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,605000,Hopper-v5,789
25.4565,122,2884.37,610000,12.7242,122,3442.38,-148.27391052246094,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,610000,Hopper-v5,789
24.3863,123,3397.32,615000,11.7168,123,3411.19,-103.08724975585938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,615000,Hopper-v5,789
24.6346,124,3321.34,620000,12.4965,124,3455.44,-156.13865661621094,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,620000,Hopper-v5,789
26.0075,125,3017.94,625000,11.1119,125,3413.53,-199.68438720703125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,625000,Hopper-v5,789
25.054,126,2932.66,630000,11.4678,126,3392.63,-119.41969299316406,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,630000,Hopper-v5,789
25.8428,127,2736.1,635000,10.7999,127,3106.19,-215.72994995117188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,635000,Hopper-v5,789
23.9242,128,3016.9,640000,10.6657,128,3435.66,-165.22576904296875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,640000,Hopper-v5,789
24.9918,129,2534.52,645000,10.6763,129,3396.92,-184.48992919921875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,645000,Hopper-v5,789
24.6208,130,3382.44,650000,11.3577,130,3394.41,-154.81275939941406,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,650000,Hopper-v5,789
25.3422,131,2908.04,655000,11.1212,131,3405.84,-172.764892578125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,655000,Hopper-v5,789
25.7753,132,3158.95,660000,12.5993,132,3380.89,-131.6431427001953,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,660000,Hopper-v5,789
24.4976,133,3031.48,665000,10.8808,133,3405.54,-183.53746032714844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,665000,Hopper-v5,789
24.5877,134,3293.26,670000,11.6646,134,3412.27,-138.05111694335938,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,670000,Hopper-v5,789
25.143,135,3193.76,675000,11.4545,135,3444.01,-186.78305053710935,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,675000,Hopper-v5,789
25.3787,136,3135.36,680000,11.8758,136,3449.98,-120.83103942871094,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,680000,Hopper-v5,789
26.3762,137,2930.3,685000,15.8069,137,3421.07,-264.6161804199219,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,685000,Hopper-v5,789
25.6147,138,3357.32,690000,11.7029,138,3410.28,-147.80970764160156,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,690000,Hopper-v5,789
25.1673,139,3273.55,695000,12.2859,139,3472.47,-112.25447082519533,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,695000,Hopper-v5,789
26.1068,140,2847.7,700000,11.3384,140,3436.75,-230.73675537109372,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,700000,Hopper-v5,789
25.892,141,2728.98,705000,12.8363,141,3461.98,-280.9842529296875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,705000,Hopper-v5,789
25.3544,142,3016.06,710000,15.8925,142,3449.33,-254.74822998046875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,710000,Hopper-v5,789
24.726,143,2945.99,715000,11.1405,143,3441.56,-158.5035858154297,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,715000,Hopper-v5,789
23.8519,144,3248.57,720000,10.9277,144,3437.79,-159.04689025878906,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,720000,Hopper-v5,789
25.0451,145,3071.35,725000,11.6369,145,3433.46,-163.50906372070312,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,725000,Hopper-v5,789
24.5387,146,3283.21,730000,11.7719,146,3419.27,-167.65582275390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,730000,Hopper-v5,789
24.6168,147,3247.42,735000,11.0911,147,3448.23,-223.6792755126953,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,735000,Hopper-v5,789
26.1603,148,2343.17,740000,11.7733,148,3438.71,-213.68649291992188,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,740000,Hopper-v5,789
24.2736,149,3359.18,745000,12.1629,149,3456.21,-162.60606384277344,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,745000,Hopper-v5,789
24.437,150,3261.92,750000,11.7808,150,3456.17,-140.21197509765625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,750000,Hopper-v5,789
25.1528,151,3175.42,755000,11.8197,151,3409.0,-161.92752075195312,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,755000,Hopper-v5,789
24.535,152,2651.23,760000,11.889,152,3477.95,-235.67172241210935,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,760000,Hopper-v5,789
24.5979,153,2939.5,765000,12.1934,153,3424.1,-219.91455078125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,765000,Hopper-v5,789
24.1928,154,3396.32,770000,12.5554,154,3437.84,-192.32427978515625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,770000,Hopper-v5,789
26.5278,155,2477.88,775000,12.9797,155,3310.43,-347.9903869628906,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,775000,Hopper-v5,789
23.5924,156,3399.26,780000,10.9963,156,3430.63,-125.18346405029295,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,780000,Hopper-v5,789
23.2599,157,3365.47,785000,10.2838,157,3412.4,-143.08148193359375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,785000,Hopper-v5,789
24.2086,158,3002.67,790000,10.5609,158,3414.55,-194.51882934570312,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,790000,Hopper-v5,789
24.361,159,3235.1,795000,12.2405,159,3424.44,-185.4521942138672,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,795000,Hopper-v5,789
23.8727,160,3155.33,800000,10.8682,160,3443.7,-188.84718322753903,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,800000,Hopper-v5,789
25.7588,161,2694.3,805000,10.9851,161,3444.38,-256.7498779296875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,805000,Hopper-v5,789
24.1838,162,3119.04,810000,10.3837,162,3439.45,-198.6640167236328,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,810000,Hopper-v5,789
24.7958,163,2782.27,815000,14.8882,163,3476.25,-333.3692321777344,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,815000,Hopper-v5,789
24.3373,164,3318.41,820000,10.8824,164,3426.47,-180.9065093994141,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,820000,Hopper-v5,789
24.3706,165,3145.83,825000,10.7258,165,3458.63,-216.42906188964844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,825000,Hopper-v5,789
23.3887,166,2973.16,830000,10.4825,166,3451.79,-159.8530731201172,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,830000,Hopper-v5,789
24.7768,167,3252.38,835000,10.8261,167,3408.44,-219.61427307128903,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,835000,Hopper-v5,789
25.2744,168,3265.29,840000,11.3864,168,3429.37,-233.4446563720703,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,840000,Hopper-v5,789
24.5021,169,2846.95,845000,11.1722,169,3438.18,-293.6544494628906,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,845000,Hopper-v5,789
25.2525,170,2783.24,850000,13.8004,170,3432.2,-288.3661193847656,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,850000,Hopper-v5,789
24.3578,171,2867.64,855000,14.7165,171,3436.64,-317.4736633300781,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,855000,Hopper-v5,789
24.5909,172,2984.23,860000,12.2279,172,3448.25,-223.31578063964844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,860000,Hopper-v5,789
25.0633,173,3067.23,865000,11.1773,173,3450.76,-233.0432891845703,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,865000,Hopper-v5,789
25.3345,174,2436.16,870000,11.1291,174,3455.11,-301.769775390625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,870000,Hopper-v5,789
24.4102,175,2416.2,875000,10.9951,175,3439.52,-242.13612365722656,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,875000,Hopper-v5,789
23.6109,176,3228.11,880000,10.8595,176,3479.42,-193.6639862060547,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,880000,Hopper-v5,789
25.1961,177,2561.45,885000,17.1161,177,3436.04,-330.6619873046875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,885000,Hopper-v5,789
24.4081,178,2904.9,890000,12.374,178,3463.88,-268.6890869140625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,890000,Hopper-v5,789
24.7846,179,3126.49,895000,10.8532,179,3413.88,-224.4371795654297,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,895000,Hopper-v5,789
25.3178,180,3242.99,900000,11.0376,180,3432.79,-251.5186309814453,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,900000,Hopper-v5,789
24.1306,181,3270.36,905000,10.3521,181,3434.78,-231.8487701416016,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,905000,Hopper-v5,789
24.8476,182,2889.63,910000,12.2696,182,3465.49,-266.3852844238281,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,910000,Hopper-v5,789
24.4123,183,2933.29,915000,10.8295,183,3444.95,-289.4183349609375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,915000,Hopper-v5,789
24.4096,184,2882.87,920000,11.4878,184,3437.84,-289.3695983886719,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,920000,Hopper-v5,789
24.8066,185,2224.24,925000,11.7609,185,3497.5,-349.412353515625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,925000,Hopper-v5,789
26.2379,186,2711.92,930000,13.4693,186,3475.45,-399.8141174316406,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,930000,Hopper-v5,789
25.5654,187,3026.46,935000,12.3063,187,3449.01,-390.27484130859375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,935000,Hopper-v5,789
24.4296,188,2894.65,940000,11.3828,188,3444.88,-261.62762451171875,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,940000,Hopper-v5,789
23.8075,189,3342.9,945000,11.8744,189,3451.02,-168.080322265625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,945000,Hopper-v5,789
24.1676,190,3167.8,950000,11.8431,190,3470.77,-233.8503570556641,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,950000,Hopper-v5,789
23.9478,191,3056.22,955000,10.9798,191,3446.92,-236.42608642578125,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,955000,Hopper-v5,789
24.0329,192,3212.58,960000,11.3827,192,3454.03,-180.99159240722656,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,960000,Hopper-v5,789
24.6996,193,2621.43,965000,12.5357,193,3389.92,-356.1761779785156,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,965000,Hopper-v5,789
25.4578,194,2582.74,970000,12.0952,194,3450.13,-364.3265686035156,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,970000,Hopper-v5,789
24.8192,195,2849.54,975000,11.1967,195,3440.33,-278.4398193359375,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,975000,Hopper-v5,789
24.7748,196,3441.82,980000,15.7156,196,3458.09,-261.34625244140625,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,980000,Hopper-v5,789
25.7563,197,2886.38,985000,18.7676,197,3446.55,-442.0762634277344,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,985000,Hopper-v5,789
23.9095,198,3309.9,990000,11.4893,198,3463.43,-193.27085876464844,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,990000,Hopper-v5,789
25.0991,199,2677.59,995000,19.4439,199,3480.42,-433.7536926269531,4,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_31_q4_seed789,995000,Hopper-v5,789
38.7356,0,179.77,0,25.2751,0,179.59,-330.39923095703125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,0,Hopper-v5,1024
37.3765,1,224.39,5000,32.5549,1,229.86,-280.99267578125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,5000,Hopper-v5,1024
36.6458,2,349.5,10000,31.6022,2,353.85,-308.7026062011719,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,10000,Hopper-v5,1024
35.064,3,376.24,15000,23.0656,3,372.81,-213.8150177001953,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,15000,Hopper-v5,1024
34.3549,4,373.31,20000,22.2161,4,399.36,-179.27696228027344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,20000,Hopper-v5,1024
33.7122,5,463.29,25000,21.6952,5,487.85,-196.9877777099609,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,25000,Hopper-v5,1024
34.5903,6,534.37,30000,28.6302,6,560.34,-305.2578125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,30000,Hopper-v5,1024
33.195,7,561.93,35000,34.5576,7,620.45,-304.06768798828125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,35000,Hopper-v5,1024
32.9625,8,696.49,40000,32.0857,8,644.56,-318.5433959960937,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,40000,Hopper-v5,1024
33.1693,9,859.12,45000,42.4011,9,781.97,-280.6487731933594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,45000,Hopper-v5,1024
32.9554,10,715.67,50000,58.9983,10,734.34,-237.6738128662109,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,50000,Hopper-v5,1024
32.0079,11,1552.5,55000,17.6091,11,930.46,-183.4735870361328,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,55000,Hopper-v5,1024
31.769,12,1002.73,60000,24.5427,12,1230.75,-282.9413146972656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,60000,Hopper-v5,1024
32.4596,13,762.44,65000,35.7496,13,727.32,-363.7704162597656,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,65000,Hopper-v5,1024
32.9418,14,728.75,70000,49.9461,14,1088.49,-353.8115234375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,70000,Hopper-v5,1024
31.9175,15,928.0,75000,33.6773,15,953.36,-301.43914794921875,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,75000,Hopper-v5,1024
31.5577,16,1253.01,80000,16.9843,16,1543.07,-188.70513916015625,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,80000,Hopper-v5,1024
32.2315,17,984.41,85000,33.7631,17,938.62,-315.2362976074219,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,85000,Hopper-v5,1024
32.4193,18,2101.56,90000,27.1477,18,2408.86,-207.4555511474609,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,90000,Hopper-v5,1024
31.6814,19,1405.03,95000,35.9688,19,1372.9,-327.5455627441406,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,95000,Hopper-v5,1024
30.5839,20,2205.59,100000,14.9395,20,2504.18,-180.65464782714844,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,100000,Hopper-v5,1024
31.329,21,1651.5,105000,51.0744,21,1281.74,-128.75466918945312,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,105000,Hopper-v5,1024
30.3227,22,1493.17,110000,27.6874,22,3138.21,-216.63818359375,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,110000,Hopper-v5,1024
31.5109,23,1789.68,115000,25.7721,23,2431.65,-263.3275451660156,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,115000,Hopper-v5,1024
32.5873,24,1113.35,120000,39.949,24,1093.66,-391.2696228027344,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,120000,Hopper-v5,1024
30.7344,25,2539.21,125000,14.6546,25,2249.67,-139.37571716308594,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,125000,Hopper-v5,1024
30.731,26,2575.99,130000,22.2628,26,2799.39,-211.50169372558597,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,130000,Hopper-v5,1024
30.0709,27,2933.92,135000,26.1896,27,3056.86,-124.63748168945312,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,135000,Hopper-v5,1024
30.5611,28,2885.48,140000,17.944,28,2061.84,-128.46905517578125,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,140000,Hopper-v5,1024
30.243,29,2505.23,145000,15.4138,29,1841.55,-121.49089813232422,1,,logs/Hopper-v5/exp-16/maxentirl_dynamic_clipping/2025_01_05_09_15_26_q1_seed1024,145000,Hopper-v5,1024
